;Indivíduo;Resultado;Gerações
20;[0.8628823529411764, 92.94117647058823, 0.0, 1.0, 2.0, 0.0, 0.334, 0.0, 0.0, 127.29411764705883, 1.0, 0.0, 0.23529411764705882, 1.0, 73.05882352941175, 8.774193548387096, 0.022222222222222223, 0.0, 1.0, 0.0, 0.22352941176470587, 13.929411764705883, 7.333333333333333, 0.6239058823529411, 0.04039811764705883, 0.05451435294117648, 0.09725517647058823, 0.009788856304985338, 0.22267448680351906, 0.0, 1.0, 0.0, 0.9555555555555555, 0.06666666666666667, 1.0, 53076.92307692308, 1.0, 13.700879765395895, 19.01466275659824, 2.0, 3.4285714285714284, 3.0, 3.0, 1.7142857142857142, 2.0, 2.0, 3.4285714285714284, 2.0, 0.0, 4.0, 3.0, 1.0, 3.4285714285714284, 1.0, 2.0, 0.5714285714285714, 0.0, 2.0, 2.8571428571428568, 1.0, 2.0, 1.7142857142857142, 1.0, 2.0, 0.0, 1.7142857142857142, 0.0, 2.0, 2.2857142857142856, 2.0, 1.0, 2.8571428571428568, 1.0, 3.0];1000000,0;-1
21;[0.07543529411764706, 197.05882352941177, 1.0, 0.0, 1.0, 0.0, 0.001, 0.0, 0.0, 76.47058823529412, 1.0, 1.0, 0.38823529411764707, 1.0, 103.6470588235294, 6.193548387096774, 0.2166056166056166, 1.0, 2.0, 1.0, 0.8980392156862745, 10.666666666666666, 8.823529411764707, 0.8589647058823529, 0.028242470588235296, 0.03412423529411765, 0.0717675294117647, 0.7812551319648093, 0.21876832844574778, 1.0, 0.0, 1.0, 0.6063492063492063, 0.10952380952380951, 1.0, 132454.21245421245, 1.0, 10.95601173020528, 3.161290322580645, 1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.1428571428571428, 2.0, 0.0, 4.0, 2.0, 3.0, 2.2857142857142856, 0.0, 2.0, 2.8571428571428568, 1.0, 1.0, 1.1428571428571428, 0.0, 2.0, 0.0, 3.0, 0.0, 0.5714285714285714, 1.7142857142857142, 0.0, 3.0, 1.7142857142857142, 1.0, 3.0, 1.1428571428571428, 3.0, 0.0];286809,85537028714;-1
22;[0.1733764705882353, 65.29411764705883, 0.0, 0.0, 3.0, 1.0, 0.001, 1.0, 0.0, 63.05882352941177, 1.0, 0.0, 0.10980392156862745, 0.0, 67.70588235294117, 8.774193548387096, 0.3081807081807082, 0.0, 2.0, 0.0, 0.996078431372549, 3.7019607843137257, 1.3333333333333333, 0.5729764705882353, 0.08745223529411765, 0.07372811764705882, 0.041182352941176475, 0.08986510263929619, 0.7509824046920821, 0.0, 0.0, 1.0, 0.9682539682539683, 0.0, 1.0, 68681.31868131868, 0.0, 15.953079178885632, 5.202346041055719, 1.0, 2.8571428571428568, 2.0, 3.0, 4.0, 3.0, 0.0, 0.5714285714285714, 3.0, 3.0, 4.0, 0.0, 2.0, 3.4285714285714284, 1.0, 1.0, 2.8571428571428568, 1.0, 3.0, 3.4285714285714284, 0.0, 2.0, 0.5714285714285714, 1.0, 2.0, 1.7142857142857142, 4.0, 1.0, 3.0, 2.2857142857142856, 1.0, 2.0, 1.1428571428571428, 2.0, 2.0];287563,4845724175;-1
23;[0.17729411764705882, 114.11764705882354, 0.0, 2.0, 0.0, 1.0, 0.667, 1.0, 0.0, 193.64705882352942, 1.0, 1.0, 0.27450980392156865, 1.0, 164.05882352941177, 2.5806451612903225, 0.6126984126984127, 0.0, 2.0, 1.0, 0.5294117647058824, 10.352941176470589, 1.3333333333333333, 0.8903058823529412, 0.07686505882352941, 0.028242470588235296, 1e-05, 0.7500058651026392, 0.9570322580645161, 1.0, 1.0, 0.0, 0.6825396825396826, 0.09523809523809523, 1.0, 134578.75457875457, 1.0, 15.302052785923754, 8.49266862170088, 2.0, 4.0, 3.0, 3.0, 1.7142857142857142, 1.0, 1.0, 1.7142857142857142, 3.0, 2.0, 4.0, 1.0, 3.0, 0.5714285714285714, 1.0, 3.0, 0.0, 3.0, 3.0, 1.7142857142857142, 3.0, 1.0, 1.1428571428571428, 3.0, 0.0, 2.8571428571428568, 2.8571428571428568, 1.0, 3.0, 0.0, 1.0, 3.0, 2.2857142857142856, 0.0, 2.0];1000000,0;-1
24;[0.9882470588235294, 82.35294117647058, 1.0, 3.0, 3.0, 0.0, 0.334, 1.0, 0.0, 125.1764705882353, 1.0, 0.0, 0.6039215686274509, 0.0, 92.17647058823529, 5.161290322580645, 0.4666666666666667, 1.0, 3.0, 0.0, 0.03529411764705882, 4.078431372549019, 6.078431372549019, 0.044094117647058825, 0.027458235294117648, 0.012949882352941177, 0.0004021176470588236, 0.14455131964809384, 0.804692082111437, 0.0, 0.0, 0.0, 0.9238095238095239, 0.2952380952380952, 1.0, 97362.63736263735, 0.0, 2.1407624633431084, 6.0469208211143695, 3.0, 1.1428571428571428, 1.0, 3.0, 1.1428571428571428, 1.0, 2.0, 3.4285714285714284, 2.0, 3.0, 2.8571428571428568, 2.0, 1.0, 1.7142857142857142, 3.0, 1.0, 4.0, 2.0, 0.0, 1.1428571428571428, 3.0, 1.0, 0.5714285714285714, 2.0, 2.0, 4.0, 0.0, 3.0, 2.0, 1.1428571428571428, 2.0, 3.0, 3.4285714285714284, 0.0, 0.0];1000000,0;-1
25;[0.5612235294117647, 162.94117647058823, 0.0, 1.0, 3.0, 1.0, 0.334, 0.0, 0.0, 130.8235294117647, 1.0, 0.0, 0.9450980392156862, 1.0, 34.8235294117647, 12.903225806451612, 0.41684981684981687, 1.0, 1.0, 1.0, 0.5450980392156862, 10.91764705882353, 9.647058823529411, 0.8001999999999999, 0.08941282352941177, 0.04431929411764707, 0.06470941176470588, 0.7578181818181818, 0.7294985337243401, 1.0, 1.0, 0.0, 0.9492063492063492, 0.26190476190476186, 0.0, 126190.47619047618, 1.0, 12.768328445747802, 2.0527859237536656, 0.0, 4.0, 0.0, 2.0, 0.5714285714285714, 3.0, 1.0, 2.8571428571428568, 3.0, 2.0, 0.5714285714285714, 2.0, 2.0, 4.0, 3.0, 3.0, 1.7142857142857142, 2.0, 1.0, 3.4285714285714284, 3.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.2857142857142856, 0.0, 2.0, 3.4285714285714284, 3.0, 0.0, 1.1428571428571428, 0.0, 3.0];266939,7996754349;-1
26;[0.8863882352941176, 54.705882352941174, 1.0, 2.0, 3.0, 0.0, 1.0, 1.0, 1.0, 131.52941176470588, 0.0, 0.0, 0.8392156862745098, 1.0, 47.8235294117647, 8.258064516129032, 0.4622710622710623, 0.0, 0.0, 0.0, 0.8745098039215686, 14.996078431372549, 2.8627450980392157, 0.39668235294117643, 1e-05, 0.08745223529411765, 0.015302588235294118, 0.15138709677419354, 0.8613313782991202, 1.0, 1.0, 0.0, 0.9746031746031746, 0.12857142857142856, 1.0, 67692.30769230769, 0.0, 8.299120234604107, 16.375366568914956, 3.0, 3.4285714285714284, 3.0, 0.0, 2.2857142857142856, 2.0, 0.0, 1.7142857142857142, 0.0, 2.0, 0.5714285714285714, 2.0, 3.0, 1.1428571428571428, 0.0, 3.0, 1.1428571428571428, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0, 0.0, 3.0, 3.0, 2.2857142857142856, 2.2857142857142856, 0.0, 1.0, 0.0, 0.0, 1.0, 1.1428571428571428, 3.0, 0.0];286832,02941414074;-1
27;[0.8785529411764705, 67.05882352941177, 0.0, 1.0, 2.0, 1.0, 0.667, 1.0, 0.0, 169.64705882352942, 1.0, 1.0, 0.3529411764705882, 0.0, 109.0, 13.419354838709676, 0.19096459096459095, 0.0, 1.0, 0.0, 0.32941176470588235, 10.03921568627451, 5.098039215686274, 0.7962823529411764, 0.046672000000000005, 0.05294588235294118, 0.004323294117647059, 0.4843870967741935, 0.8242228739002933, 1.0, 0.0, 0.0, 0.6063492063492063, 0.26190476190476186, 1.0, 194249.08424908423, 0.0, 9.073313782991203, 4.19941348973607, 1.0, 4.0, 3.0, 3.0, 1.7142857142857142, 3.0, 1.0, 4.0, 3.0, 1.0, 3.4285714285714284, 2.0, 2.0, 1.7142857142857142, 1.0, 1.0, 1.1428571428571428, 1.0, 3.0, 2.8571428571428568, 1.0, 0.0, 0.5714285714285714, 1.0, 0.0, 2.2857142857142856, 1.1428571428571428, 3.0, 1.0, 3.4285714285714284, 1.0, 2.0, 2.2857142857142856, 1.0, 0.0];286292,1816526411;-1
28;[0.9608235294117646, 151.76470588235293, 1.0, 0.0, 3.0, 0.0, 0.001, 1.0, 0.0, 151.29411764705884, 1.0, 1.0, 0.5764705882352941, 0.0, 151.05882352941177, 15.483870967741936, 0.8178266178266178, 1.0, 1.0, 1.0, 0.9450980392156862, 9.474509803921569, 2.156862745098039, 0.8903058823529412, 0.056474941176470596, 0.07255176470588236, 0.06627788235294117, 0.1474809384164223, 0.6884838709677419, 0.0, 1.0, 1.0, 0.9428571428571428, 0.052380952380952375, 1.0, 88424.90842490841, 0.0, 19.806451612903228, 14.158357771260999, 3.0, 2.8571428571428568, 1.0, 3.0, 1.7142857142857142, 1.0, 1.0, 2.8571428571428568, 0.0, 1.0, 0.5714285714285714, 1.0, 1.0, 0.5714285714285714, 3.0, 1.0, 4.0, 0.0, 3.0, 2.8571428571428568, 3.0, 0.0, 1.7142857142857142, 2.0, 0.0, 0.5714285714285714, 2.8571428571428568, 2.0, 3.0, 1.7142857142857142, 3.0, 1.0, 1.1428571428571428, 3.0, 2.0];287146,8037165594;-1
29;[0.40059999999999996, 55.88235294117647, 0.0, 1.0, 3.0, 0.0, 0.001, 1.0, 1.0, 21.41176470588235, 1.0, 0.0, 0.9764705882352941, 0.0, 67.70588235294117, 14.451612903225806, 0.6962148962148962, 0.0, 3.0, 1.0, 0.08627450980392157, 4.8313725490196076, 0.3529411764705882, 0.10677647058823529, 0.02549764705882353, 0.012949882352941177, 0.025105529411764707, 0.9111348973607037, 0.10841935483870967, 1.0, 1.0, 1.0, 0.7015873015873015, 0.11428571428571427, 0.0, 109340.65934065933, 1.0, 12.011730205278594, 12.222873900293257, 0.0, 2.8571428571428568, 2.0, 3.0, 1.1428571428571428, 1.0, 1.0, 1.7142857142857142, 3.0, 1.0, 1.7142857142857142, 0.0, 2.0, 4.0, 2.0, 0.0, 2.8571428571428568, 2.0, 1.0, 2.8571428571428568, 3.0, 3.0, 3.4285714285714284, 1.0, 3.0, 1.7142857142857142, 2.2857142857142856, 1.0, 3.0, 4.0, 0.0, 3.0, 4.0, 1.0, 3.0];276404,06905779906;-1
30;[0.8824705882352941, 68.82352941176471, 0.0, 3.0, 0.0, 0.0, 0.001, 1.0, 1.0, 37.64705882352941, 0.0, 0.0, 0.2627450980392157, 0.0, 68.47058823529412, 8.774193548387096, 0.926984126984127, 0.0, 0.0, 0.0, 0.11764705882352941, 8.031372549019608, 1.3725490196078431, 0.682670588235294, 0.03255576470588236, 0.04275082352941177, 0.006676, 0.13380938416422286, 0.10548973607038123, 0.0, 0.0, 0.0, 0.9682539682539683, 0.18095238095238095, 0.0, 57655.67765567765, 1.0, 11.096774193548388, 8.563049853372434, 0.0, 2.8571428571428568, 3.0, 1.0, 0.0, 0.0, 3.0, 1.1428571428571428, 0.0, 2.0, 4.0, 2.0, 0.0, 2.8571428571428568, 3.0, 3.0, 3.4285714285714284, 0.0, 2.0, 2.2857142857142856, 3.0, 1.0, 0.5714285714285714, 2.0, 2.0, 2.8571428571428568, 2.2857142857142856, 2.0, 0.0, 0.0, 2.0, 1.0, 0.5714285714285714, 0.0, 3.0];287004,95511994616;-1
31;[0.8315411764705882, 176.47058823529412, 0.0, 1.0, 3.0, 0.0, 0.334, 0.0, 0.0, 40.470588235294116, 1.0, 0.0, 0.14901960784313725, 0.0, 26.41176470588235, 1.032258064516129, 0.9948717948717949, 0.0, 0.0, 0.0, 0.8862745098039215, 7.403921568627451, 4.392156862745098, 0.9451529411764705, 0.06784635294117647, 0.03843752941176471, 0.08235470588235294, 0.5302844574780058, 0.06056891495601173, 0.0, 1.0, 0.0, 0.9555555555555555, 0.21428571428571427, 1.0, 139853.47985347983, 1.0, 11.994134897360706, 9.60117302052786, 2.0, 1.7142857142857142, 1.0, 2.0, 1.7142857142857142, 0.0, 0.0, 2.2857142857142856, 3.0, 1.0, 2.8571428571428568, 2.0, 3.0, 2.8571428571428568, 0.0, 0.0, 2.2857142857142856, 0.0, 0.0, 1.7142857142857142, 0.0, 1.0, 4.0, 3.0, 2.0, 3.4285714285714284, 2.2857142857142856, 2.0, 0.0, 1.7142857142857142, 0.0, 0.0, 2.2857142857142856, 0.0, 3.0];286385,38208926027;-1
32;[0.2830705882352941, 142.3529411764706, 1.0, 3.0, 3.0, 1.0, 1.0, 0.0, 0.0, 189.41176470588238, 0.0, 0.0, 0.29411764705882354, 0.0, 136.52941176470588, 3.096774193548387, 0.5399267399267399, 1.0, 0.0, 0.0, 0.3254901960784314, 14.368627450980393, 6.2745098039215685, 0.22430588235294116, 0.05451435294117648, 0.018439529411764705, 0.015302588235294118, 0.7763724340175953, 0.9814457478005865, 1.0, 0.0, 0.0, 0.6253968253968254, 0.15714285714285714, 0.0, 192344.32234432234, 1.0, 15.178885630498534, 8.158357771260999, 2.0, 2.8571428571428568, 1.0, 0.0, 0.5714285714285714, 1.0, 0.0, 2.8571428571428568, 3.0, 0.0, 0.0, 2.0, 3.0, 1.7142857142857142, 1.0, 1.0, 2.8571428571428568, 3.0, 0.0, 4.0, 2.0, 2.0, 1.1428571428571428, 2.0, 1.0, 2.8571428571428568, 1.1428571428571428, 2.0, 3.0, 2.2857142857142856, 0.0, 1.0, 0.0, 0.0, 1.0];1000000,0;-1
33;[0.15378823529411764, 68.23529411764706, 0.0, 0.0, 3.0, 0.0, 0.001, 1.0, 0.0, 84.23529411764706, 1.0, 1.0, 0.23529411764705882, 1.0, 60.05882352941176, 1.032258064516129, 0.19853479853479852, 0.0, 3.0, 1.0, 0.6862745098039216, 2.1333333333333333, 8.862745098039216, 0.7884470588235294, 0.08980494117647059, 0.0549064705882353, 0.022752823529411766, 0.011741935483870966, 0.286149560117302, 0.0, 1.0, 1.0, 0.6444444444444444, 0.15238095238095237, 0.0, 188608.0586080586, 1.0, 5.255131964809385, 3.4604105571847508, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.2857142857142856, 3.0, 3.0, 1.1428571428571428, 2.0, 3.0, 1.7142857142857142, 0.0, 0.0, 1.1428571428571428, 0.0, 1.0, 1.1428571428571428, 3.0, 1.0, 2.8571428571428568, 3.0, 3.0, 4.0, 2.8571428571428568, 1.0, 3.0, 0.5714285714285714, 1.0, 1.0, 1.7142857142857142, 3.0, 3.0];305976,06857636804;-1
34;[0.13419999999999999, 184.11764705882354, 0.0, 2.0, 1.0, 1.0, 0.001, 1.0, 0.0, 194.3529411764706, 1.0, 0.0, 0.8392156862745098, 1.0, 131.94117647058823, 3.096774193548387, 0.8214896214896215, 0.0, 3.0, 1.0, 0.34901960784313724, 3.5137254901960784, 3.0588235294117645, 0.8041176470588235, 0.06000400000000001, 0.04863258823529412, 0.07921776470588235, 0.2910322580645161, 0.19044868035190615, 1.0, 0.0, 1.0, 0.9174603174603174, 0.2476190476190476, 1.0, 66483.51648351649, 1.0, 16.95601173020528, 13.489736070381232, 2.0, 4.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.5714285714285714, 0.0, 3.0, 2.2857142857142856, 3.0, 2.0, 3.4285714285714284, 2.0, 1.0, 3.4285714285714284, 2.0, 0.0, 2.8571428571428568, 1.0, 2.0, 0.5714285714285714, 1.0, 1.0, 1.7142857142857142, 2.2857142857142856, 0.0, 2.0, 1.7142857142857142, 0.0, 3.0, 4.0, 0.0, 1.0];1000000,0;-1
35;[0.31441176470588234, 130.0, 0.0, 3.0, 0.0, 0.0, 0.001, 1.0, 0.0, 64.47058823529412, 1.0, 1.0, 0.39215686274509803, 1.0, 185.47058823529412, 10.838709677419354, 0.9120879120879121, 0.0, 2.0, 1.0, 0.9921568627450981, 8.909803921568628, 6.784313725490196, 0.9333999999999999, 0.0031469411764705885, 0.03451635294117648, 0.09843152941176471, 0.4072404692082111, 0.29786803519061583, 0.0, 0.0, 1.0, 0.9809523809523809, 0.13809523809523808, 0.0, 191721.61172161173, 0.0, 10.780058651026394, 14.668621700879767, 0.0, 3.4285714285714284, 0.0, 1.0, 2.2857142857142856, 2.0, 3.0, 1.1428571428571428, 0.0, 1.0, 4.0, 0.0, 1.0, 3.4285714285714284, 2.0, 2.0, 2.2857142857142856, 1.0, 2.0, 2.2857142857142856, 0.0, 0.0, 1.1428571428571428, 0.0, 3.0, 1.7142857142857142, 1.7142857142857142, 0.0, 2.0, 4.0, 1.0, 1.0, 1.1428571428571428, 2.0, 1.0];1000000,0;-1
36;[0.6356588235294117, 135.29411764705884, 1.0, 3.0, 1.0, 1.0, 0.667, 1.0, 0.0, 80.0, 0.0, 0.0, 0.13725490196078433, 1.0, 96.76470588235293, 10.32258064516129, 0.8051282051282052, 0.0, 3.0, 1.0, 0.058823529411764705, 4.329411764705882, 9.137254901960784, 0.9020588235294117, 0.053338, 0.08784435294117647, 0.013734117647058824, 0.6474692082111436, 0.9843753665689149, 0.0, 0.0, 0.0, 0.892063492063492, 0.03333333333333333, 0.0, 192307.6923076923, 0.0, 5.413489736070382, 16.674486803519063, 3.0, 0.5714285714285714, 3.0, 0.0, 2.8571428571428568, 2.0, 2.0, 1.1428571428571428, 2.0, 1.0, 1.7142857142857142, 2.0, 3.0, 4.0, 2.0, 3.0, 3.4285714285714284, 0.0, 2.0, 0.5714285714285714, 2.0, 1.0, 3.4285714285714284, 3.0, 1.0, 0.0, 3.4285714285714284, 3.0, 1.0, 0.5714285714285714, 0.0, 3.0, 1.1428571428571428, 1.0, 2.0];1000000,0;-1
37;[0.5768941176470588, 117.05882352941177, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 118.11764705882354, 1.0, 0.0, 0.00784313725490196, 1.0, 8.058823529411764, 14.451612903225806, 0.08498168498168499, 1.0, 0.0, 0.0, 0.10196078431372549, 11.105882352941176, 7.450980392156863, 0.7100941176470588, 0.06667000000000001, 0.06510152941176471, 0.03255576470588236, 0.11427859237536657, 0.6308680351906159, 0.0, 0.0, 1.0, 0.9428571428571428, 0.1238095238095238, 1.0, 197692.3076923077, 0.0, 6.205278592375367, 12.733137829912025, 2.0, 0.0, 1.0, 3.0, 4.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 2.8571428571428568, 2.0, 1.0, 0.5714285714285714, 3.0, 3.0, 0.0, 2.0, 0.0, 2.8571428571428568, 1.0, 0.0, 2.8571428571428568, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.8571428571428568, 3.0, 3.0];286883,86866476334;-1
38;[0.5259647058823529, 165.29411764705884, 0.0, 1.0, 3.0, 0.0, 0.001, 1.0, 0.0, 116.0, 1.0, 1.0, 0.07058823529411765, 0.0, 115.88235294117646, 2.064516129032258, 0.3286935286935287, 1.0, 1.0, 1.0, 0.7843137254901961, 11.04313725490196, 8.431372549019608, 0.4476117647058823, 0.003931176470588235, 0.04431929411764707, 0.07843352941176471, 0.5312609970674487, 0.735357771260997, 0.0, 0.0, 0.0, 0.8666666666666667, 0.0619047619047619, 1.0, 196520.14652014652, 0.0, 14.26392961876833, 5.290322580645162, 0.0, 4.0, 1.0, 1.0, 4.0, 1.0, 0.0, 3.4285714285714284, 2.0, 0.0, 3.4285714285714284, 0.0, 3.0, 0.0, 2.0, 0.0, 2.8571428571428568, 2.0, 2.0, 4.0, 1.0, 1.0, 1.1428571428571428, 1.0, 0.0, 3.4285714285714284, 4.0, 3.0, 2.0, 2.2857142857142856, 3.0, 0.0, 4.0, 3.0, 1.0];287099,31401977106;-1
39;[0.40059999999999996, 105.88235294117646, 1.0, 2.0, 3.0, 1.0, 0.334, 0.0, 1.0, 111.05882352941177, 1.0, 1.0, 0.3764705882352941, 0.0, 160.23529411764704, 1.5483870967741935, 0.4385836385836386, 1.0, 0.0, 0.0, 0.11764705882352941, 4.580392156862745, 6.196078431372549, 0.6591647058823529, 0.03726117647058824, 0.02079223529411765, 0.03451635294117648, 0.7734428152492668, 0.23536950146627564, 0.0, 0.0, 1.0, 0.9428571428571428, 0.19047619047619047, 1.0, 157655.67765567766, 1.0, 10.058651026392962, 19.595307917888565, 1.0, 4.0, 3.0, 1.0, 0.0, 0.0, 1.0, 1.1428571428571428, 0.0, 1.0, 1.1428571428571428, 2.0, 2.0, 2.2857142857142856, 3.0, 0.0, 0.5714285714285714, 0.0, 1.0, 2.2857142857142856, 0.0, 1.0, 3.4285714285714284, 2.0, 3.0, 0.0, 2.8571428571428568, 1.0, 0.0, 3.4285714285714284, 0.0, 0.0, 1.7142857142857142, 1.0, 1.0];286093,99867656647;-1
40;[0.7061764705882353, 191.1764705882353, 1.0, 2.0, 0.0, 1.0, 0.001, 0.0, 1.0, 47.529411764705884, 1.0, 1.0, 0.6784313725490196, 0.0, 7.294117647058823, 12.387096774193548, 0.3162393162393162, 1.0, 0.0, 0.0, 0.9607843137254902, 9.098039215686274, 4.705882352941177, 0.016670588235294118, 0.005891764705882353, 0.03098729411764706, 0.04706411764705883, 0.08595894428152492, 0.5820410557184751, 0.0, 1.0, 1.0, 0.8793650793650793, 0.1238095238095238, 1.0, 180915.75091575092, 0.0, 14.967741935483872, 8.211143695014663, 1.0, 4.0, 1.0, 2.0, 2.8571428571428568, 2.0, 3.0, 1.1428571428571428, 2.0, 0.0, 0.5714285714285714, 0.0, 1.0, 2.8571428571428568, 3.0, 0.0, 0.0, 1.0, 2.0, 0.5714285714285714, 2.0, 3.0, 0.0, 0.0, 3.0, 1.1428571428571428, 3.4285714285714284, 2.0, 2.0, 1.7142857142857142, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0];286979,0126922151;-1
41;[0.4280235294117647, 141.1764705882353, 0.0, 3.0, 2.0, 0.0, 1.0, 0.0, 1.0, 171.76470588235296, 1.0, 0.0, 0.34509803921568627, 0.0, 24.11764705882353, 0.5161290322580645, 0.9062271062271062, 0.0, 0.0, 0.0, 0.5294117647058824, 4.894117647058824, 2.313725490196078, 0.275235294117647, 0.0349084705882353, 0.02863458823529412, 0.028242470588235296, 0.025413489736070383, 0.5937595307917888, 0.0, 0.0, 1.0, 0.8793650793650793, 0.09999999999999999, 1.0, 113296.70329670329, 0.0, 2.281524926686217, 6.574780058651027, 2.0, 1.1428571428571428, 0.0, 3.0, 0.5714285714285714, 3.0, 2.0, 2.8571428571428568, 2.0, 0.0, 0.5714285714285714, 1.0, 0.0, 0.5714285714285714, 0.0, 2.0, 2.8571428571428568, 1.0, 0.0, 1.1428571428571428, 1.0, 0.0, 4.0, 1.0, 3.0, 2.2857142857142856, 1.1428571428571428, 2.0, 2.0, 4.0, 3.0, 0.0, 2.2857142857142856, 3.0, 1.0];286842,8048326381;-1
42;[0.20079999999999998, 65.88235294117646, 1.0, 1.0, 1.0, 0.0, 0.334, 0.0, 1.0, 36.23529411764706, 1.0, 0.0, 0.5882352941176471, 0.0, 141.88235294117646, 3.6129032258064515, 0.1794871794871795, 1.0, 3.0, 0.0, 0.9490196078431372, 6.462745098039216, 3.372549019607843, 0.7649411764705882, 0.04353505882352942, 0.02981094117647059, 0.08392317647058824, 0.8759794721407624, 0.9287126099706744, 1.0, 1.0, 0.0, 0.6190476190476191, 0.27619047619047615, 0.0, 125347.98534798535, 0.0, 7.75366568914956, 2.9853372434017595, 0.0, 0.5714285714285714, 2.0, 2.0, 1.7142857142857142, 3.0, 1.0, 0.0, 3.0, 3.0, 4.0, 0.0, 1.0, 2.8571428571428568, 2.0, 3.0, 3.4285714285714284, 0.0, 3.0, 4.0, 1.0, 0.0, 0.5714285714285714, 1.0, 3.0, 0.0, 3.4285714285714284, 1.0, 0.0, 2.2857142857142856, 0.0, 0.0, 0.5714285714285714, 0.0, 3.0];272001,1057748284;-1
43;[0.6709176470588235, 197.05882352941177, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 166.82352941176472, 1.0, 0.0, 0.7411764705882353, 0.0, 149.52941176470588, 2.5806451612903225, 0.5201465201465202, 0.0, 2.0, 0.0, 0.10588235294117647, 14.117647058823529, 5.333333333333333, 0.7610235294117647, 0.0015784705882352942, 0.002754823529411765, 0.004715411764705882, 0.5781348973607038, 0.7656304985337243, 1.0, 1.0, 1.0, 0.8095238095238095, 0.22857142857142854, 1.0, 86959.70695970696, 0.0, 5.079178885630499, 18.011730205278592, 1.0, 0.0, 3.0, 0.0, 4.0, 1.0, 2.0, 1.7142857142857142, 2.0, 0.0, 0.0, 1.0, 1.0, 2.2857142857142856, 0.0, 1.0, 1.7142857142857142, 1.0, 3.0, 2.8571428571428568, 0.0, 3.0, 3.4285714285714284, 2.0, 1.0, 1.7142857142857142, 2.8571428571428568, 3.0, 1.0, 4.0, 1.0, 2.0, 1.1428571428571428, 1.0, 3.0];286213,46269936964;-1
44;[0.9373176470588235, 134.70588235294116, 0.0, 1.0, 2.0, 1.0, 0.334, 1.0, 0.0, 27.058823529411764, 0.0, 0.0, 0.5137254901960784, 0.0, 79.94117647058823, 6.709677419354838, 0.24737484737484738, 0.0, 2.0, 0.0, 0.6196078431372549, 6.525490196078431, 4.352941176470588, 0.8197882352941176, 0.03334000000000001, 1e-05, 0.09137341176470588, 0.22755718475073314, 0.22755718475073314, 0.0, 0.0, 1.0, 0.8349206349206348, 0.08095238095238094, 1.0, 108534.79853479852, 0.0, 2.334310850439883, 18.398826979472144, 2.0, 0.5714285714285714, 0.0, 2.0, 2.8571428571428568, 0.0, 2.0, 2.8571428571428568, 0.0, 2.0, 1.7142857142857142, 0.0, 1.0, 2.2857142857142856, 0.0, 2.0, 4.0, 2.0, 0.0, 2.2857142857142856, 0.0, 2.0, 0.5714285714285714, 3.0, 0.0, 3.4285714285714284, 2.8571428571428568, 0.0, 1.0, 1.1428571428571428, 0.0, 3.0, 1.1428571428571428, 2.0, 0.0];287011,27914588683;-1
45;[0.6199882352941176, 160.58823529411765, 0.0, 2.0, 2.0, 0.0, 0.667, 0.0, 1.0, 34.82352941176471, 1.0, 0.0, 0.4980392156862745, 0.0, 97.52941176470587, 1.032258064516129, 0.6788766788766789, 1.0, 3.0, 1.0, 0.8705882352941177, 4.894117647058824, 2.156862745098039, 0.8393764705882353, 0.1, 0.029026705882352944, 0.057651294117647064, 0.7265689149560117, 0.31251612903225806, 0.0, 0.0, 0.0, 0.6634920634920635, 0.09047619047619047, 1.0, 199267.39926739925, 0.0, 8.281524926686217, 5.55425219941349, 0.0, 0.5714285714285714, 0.0, 1.0, 0.5714285714285714, 0.0, 3.0, 2.8571428571428568, 0.0, 3.0, 1.7142857142857142, 3.0, 3.0, 2.8571428571428568, 3.0, 0.0, 4.0, 3.0, 0.0, 1.7142857142857142, 1.0, 3.0, 0.0, 1.0, 3.0, 1.1428571428571428, 1.1428571428571428, 1.0, 0.0, 1.1428571428571428, 3.0, 3.0, 3.4285714285714284, 3.0, 1.0];286759,5958396238;-1
